Ulasan,Label
"['bagus', 'puas']",Operability
"['paham', 'rawat', 'dokter', 'letak', 'masalah', 'tindak', 'ragu', 'biar', 'paham', 'rawat', 'orang', 'sakit', 'rumah']",Simplicity
['mantap'],Operability
['bantu'],Operability
"['mudah', 'praktis', 'bantu', 'sigap']",Simplicity
"['respon', 'cepat', 'layan', 'terkadang', 'obat', 'sedia', 'moga', 'lengkap', 'depan']",Completeness
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
['manfaat'],Operability
['bantu'],Operability
"['yg', 'dokter', 'saraf', 'ratu', 'metty', 'dewi']",Simplicity
['manfaat'],Operability
"['puas', 'pokok']",Operability
"['bantu', 'thanks', 'halodoc']",Operability
['mantul'],Operability
['good'],Operability
"['ngebantu', 'bangettt']",Operability
"['manfaat', 'mudah', 'konsultasi', 'ma', 'dokter', 'langsung']",Simplicity
"['aplikasi', 'yg', 'bantu', 'respon', 'dokter', 'cepat']",Execution Efficiency
['bantu'],Operability
['good'],Operability
['bantu'],Operability
['bantu'],Operability
['mudah'],Simplicity
['bantu'],Operability
"['aplikasi', 'bagusdokternya', 'beneran', 'balas', 'chat', 'robot', 'komputer', 'jam', 'subuh', 'dilayanin', 'mantap', 'pokok']",Operability
['good'],Operability
['mantul'],Operability
"['sgt', 'bantu']",Operability
"['respon', 'doktenya', 'cepat', 'bnget', 'bantu']",Execution Efficiency
"['respon', 'cepat', 'n', 'manfaat']",Execution Efficiency
['bagus'],Operability
['bantu'],Operability
"['mmbantu', 'sy', 'mmbeli', 'obat']",Operability
"['makasih', 'bantu', 'anak', 'yg', 'demam', 'diare']",Operability
"['jelas', 'dalam', 'muas']",Simplicity
"['user', 'friendly', 'alamat', 't', 'tinggal', 'cari', 'rs', 'dekat', 'rekomendasi', 'yg', 'usaha', 'dr', 'menit', 'blm', 'sesuai', 'harap', 'mohon', 'sistem', 'mudah']",Simplicity
"['bagus', 'ey']",Operability
"['beli', 'obat', 'praktis']",Execution Efficiency
"['bantu', 'trima', 'kasih']",Operability
['mantul'],Operability
"['lumayan', 'bantu', 'temu', 'dokter', 'yg', 'dpt', 'solusi', 'blm', 'konsul']",Operability
['bagus'],Operability
['bantu'],Operability
"['dokter', 'respon', 'cepat']",Execution Efficiency
"['konsultasi', 'yg', 'sangan', 'bantu']",Operability
['good'],Operability
"['dokter', 'ramah', 'cepat', 'responnya']",Execution Efficiency
"['ramah', 'dokter', 'mudah', 'konsultasi']",Simplicity
"['membantuterima', 'kasih', 'develop', 'nya']",Operability
"['puas', 'dokter', 'spesialis', 'mata', 'jelas', 'singkat', 'mudah', 'erti']",Simplicity
"['bantu', 'saat', 'urgent']",Operability
"['halodoc', 'bantu']",Operability
['baguss'],Operability
['bantu'],Operability
['bagus'],Operability
['bantu'],Operability
"['suka', 'bantu']",Operability
['muas'],Operability
"['bagus', 'cepat']",Execution Efficiency
"['bantu', 'dokter', 'ramah']",Operability
"['bagus', 'informasi', 'sehat', 'bicara', 'dokter', 'langsung']",Operability
['good'],Operability
"['good', 'syekaliii']",Operability
['bagus'],Operability
['bantu'],Operability
"['good', 'job']",Operability
"['puas', 'dokter', 'tanggap', 'terimakasih', 'dokter']",Operability
"['aplikasi', 'bagussangat', 'bantu']",Operability
['good'],Operability
['muas'],Operability
['bantu'],Operability
['good'],Operability
['bantu'],Operability
"['good', 'aplikasi']",Operability
"['bagus', 'bantu', 'keluh']",Operability
['puass'],Operability
['mantap'],Operability
"['mantap', 'kali']",Operability
"['cepat', 'terimakasih', 'halodoc']",Simplicity
"['aplikasi', 'bantu']",Operability
['bagus'],Operability
"['gratis', 'dokter', 'fastrespon', 'keren']",Execution Efficiency
"['respon', 'cepat', 'dokter', 'terimakasih', 'halodoc']",Execution Efficiency
"['mantap', 'lahhh', 'pokok']",Operability
"['bantu', 'jd', 'tau', 'putar', 'anak']",Operability
"['sip', 'bantu']",Operability
['mantap'],Operability
['bantu'],Operability
['bantu'],Operability
['guna'],Operability
"['dokter', 'ramahramah', 'pelayananya', 'terimakasih', 'halodoc', 'yg', 'baik']",Operability
['bagusss'],Operability
['bantu'],Operability
"['respon', 'cepat', 'obat', 'sesuai', 'dg', 'diagnosis']",Execution Efficiency
['keren'],Operability
['muas'],Operability
"['konsul', 'salah', 'dokter', 'spesialis', 'kulit', 'jerawat', 'lgsung', 'saran', 'beli', 'obat', 'respon', 'cepat', 'tp', 'blm', 'tau', 'hasil', 'moga', 'cocok']",Execution Efficiency
['baik'],Operability
"['sngt', 'bantu']",Operability
"['bantu', 'trimakasih']",Operability
"['bagus', 'bantu']",Operability
"['fast', 'respon', 'verygood']",Execution Efficiency
"['aplikasi', 'bagus', 'bantu', 'terimakasih']",Operability
['mantull'],Operability
"['bgus', 'n', 'brmanfaat']",Operability
"['terimakasih', 'bantu', 'daerah', 'dalam', 'daerah', 'dokter', 'rumah', 'sakit']",Operability
"['bagus', 'karna', 'bantu', 'masyarakat', 'rumah']",Operability
['bantu'],Operability
"['cepat', 'respon', 'terima', 'kasih']",Execution Efficiency
['puas'],Operability
"['sngat', 'bantu']",Operability
"['aplikasi', 'sgt', 'bagusdokternya', 'lgsung', 'tanggap', 'ramahgk', 'antri', 'konsultasi', 'lgsung', 'chat']",Operability
['bantu'],Operability
"['terimaksih', 'bantu']",Operability
"['bantu', 'terima', 'kasih']",Operability
['baik'],Operability
['bantu'],Operability
"['keren', 'nih', 'bantu', 'banget', 'dokter', 'cepet', 'responnya']",Operability
"['bantu', 'butuh', 'dokter', 'konsultasi', 'sakit', 'obat', 'pergi', 'klinik', 'antre', 'layan', 'dokter', 'sabar', 'ramah', 'trims', 'dok']",Operability
"['bantu', 'beli', 'obat', 'cepat', 'goods']",Execution Efficiency
"['komplen', 'maaf', 'nih', 'dokter', 'nya', 'ga', 'sabar', 'pasien', 'ngetik', 'lebar', 'ngejelasin', 'jelas', 'nya', 'udah', 'main', 'cakap', 'aja', 'mentang', 'mentang', 'coba', 'pakai', 'gratis', 'butuh', 'dokter', 'nih', 'nyobain', 'fasilitas', 'online', 'kaya', 'gin', 'bad']",Simplicity
['puas'],Operability
"['sngat', 'membantudan', 'dokter', 'ramah']",Operability
"['bantu', 'dokter', 'ramah', 'ramahtrimakasih', 'halodoc']",Operability
['muas'],Operability
"['aplikasi', 'ny', 'bgs', 'mmbantu']",Operability
['bagus'],Operability
"['respon', 'cepat']",Execution Efficiency
"['bantu', 'banget', 'terimakasih', 'halodoc', 'sukses']",Operability
['bagus'],Operability
"['bantu', 'sakit', 'malas', 'utk', 'antri', 'dokter', 'tinggal', 'buka', 'hape', 'langsung', 'deh', 'konsul', 'dokter']",Operability
['bantu'],Operability
"['aplikasi', 'mudah', 'bantu', 'customer', 'beli', 'obat', 'lengkap', 'rumah', 'driver', 'ramah', 'makasih']",Completeness
"['top', 'bgtsangat', 'membantuthx', 'halodok']",Operability
"['bagus', 'banget', 'aplikasi', 'halodoc']",Operability
"['drumah', 'sakit', 'antri', 'terima', 'kasihsangat', 'bantu']",Operability
"['nie', 'aflikasi', 'bantu', 'respon', 'dokter', 'cepatramah', 'lg']",Execution Efficiency
"['terima', 'kasih', 'bantu', 'konsultasinyaa', 'hamil', 'yg', 'ngerasain']",Operability
"['bantu', 'banget']",Operability
['bantu'],Operability
"['terimakasih', 'halodoc', 'bantu', 'mudah', 'tingkat', 'layan', 'ya', 'masyarakat', 'puas', 'kali', 'halodoc', 'alhamdulillah', 'puas']",Simplicity
['good'],Operability
"['terimakasih', 'layan', 'dokter', 'bantu', 'perihal', 'konsultasi', 'sakit', 'obat']",Operability
"['ngapain', 'kupon', 'gratis', 'dokter', 'gamau', 'nerima', 'gilir', 'bayar', 'pake', 'duit', 'aja', 'langsung', 'gercep', 'bayar', 'udh', 'aja', 'puskesmas', 'periksa', 'dapet', 'obat']",Execution Efficiency
"['respon', 'nya', 'cepat', 'sekalisemoga', 'layan']",Execution Efficiency
"['bantu', 'ramahcepat', 'responya']",Execution Efficiency
"['oke', 'banget', 'jelas', 'nya', 'gak', 'belit', 'makasih', 'halodok']",Simplicity
"['membantutolong', 'ut', 'bayar', 'jgn', 'gopaytolong', 'metode', 'yg', 'adakan', 'terima', 'kasih']",Operability
"['puas', 'bermanfat']",Operability
['good'],Operability
['bagus'],Operability
['bantu'],Operability
"['bantu', 'terimakasih', 'halodoc']",Operability
"['mudah', 'pilih', 'obat', 'ribet', 'tentu', 'apotik', 'kirim', 'cepat', 'packing', 'obat', 'ok']",Simplicity
"['suka', 'sekaliii', 'balas', 'dgn', 'cepat', 'jd', 'gk', 'khawatir', 'lg', 'deh', 'moga', 'depan']",Execution Efficiency
"['alhamdulillahcepat', 'respondan', 'sabar', 'pertanyaantks', 'halodoc']",Execution Efficiency
"['bantu', 'urgent', 'terimakasih']",Operability
"['terimakasih', 'aplikasi', 'manfaat', 'rs', 'konsul', 'dokter']",Operability
"['dokter', 'y', 'cepet', 'tanggap', 'bantu', 'bwgt', 'kpanpun', 'puassss', 'sx']",Operability
"['respond', 'cepat']",Execution Efficiency
"['aplikasi', 'manfaat', 'dokter', 'ramah']",Operability
['helpfull'],Operability
"['cepat', 'tanggap']",Execution Efficiency
['muas'],Operability
"['bantu', 'mantaap']",Operability
"['mudah', 'sakit', 'malam']",Simplicity
"['halodoc', 'bantu', 'antri', 'tunggu', 'faskes']",Operability
"['aplikasi', 'yg', 'bantu', 'dalm', 'yg', 'utk', 'langsubg', 'temu', 'dgn', 'dokter', 'taanggapan', 'yg', 'cepat', 'sesi', 'konsultasi', 'sayadan', 'alhamdulillah', 'obat', 'yh', 'resep', 'insyaallah', 'cocok', 'dgn']",Execution Efficiency
"['berterimakasih', 'aplikasi', 'bantu', 'yg', 'sakit', 'malam', 'kluar', 'rumah', 'dokter', 'ramah', 'smoga', 'halodok', 'tetep', 'guna', 'masyarakat', 'smua', 'tetep', 'jaya', 'halo', 'dok']",Operability
['bantu'],Operability
"['gabisa', 'berkataberkomentar', 'yg', 'aplikasi', 'bantu', 'saat', 'cek', 'dokter', 'langsung']",Operability
['good'],Operability
"['bantu', 'dokter', 'detail', 'repot', 'repot', 'tinggal', 'konsultasi', 'beres', 'deh']",Simplicity
"['aplikasi', 'yg', 'bagus', 'orang', 'yg', 'konsultasi', 'dokter']",Operability
"['puas', 'aplikasi', 'halodocdokternya', 'ramah']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
['good'],Operability
"['suka', 'bantu']",Operability
['membantuu'],Operability
['bagus'],Operability
['bantu'],Operability
['baik'],Operability
"['bantu', 'dgn', 'aplikasi']",Operability
"['seringkali', 'bantu', 'dokter', 'kompeten', 'bidang', 'dokter', 'resep', 'obat', 'buntu', 'tindak']",Operability
"['mantap', 'cepat']",Execution Efficiency
['bantu'],Operability
['manfaat'],Operability
"['resfect', 'dokter', 'nya', 'langsung', 'cepat', 'tanggapthx', 'halodoc']",Execution Efficiency
['mantap'],Operability
['bantu'],Operability
"['mantap', 'jiwa', 'manfaat']",Operability
"['aplikasi', 'membantudan', 'harap', 'dokter', 'ramah', 'ramah']",Operability
"['aplikasi', 'halodoc', 'manfaat', 'bantu', 'konsultasi', 'dgn', 'dokter', 'langsung', 'rekom', 'obat', 'terima', 'kasih']",Operability
['bantu'],Operability
['good'],Operability
"['fast', 'respond']",Execution Efficiency
"['bagusss', 'banget', 'sngat', 'mmbantuuu']",Operability
"['mudah', 'konsultasi']",Simplicity
"['respon', 'ny', 'cepat']",Execution Efficiency
['cepat'],Execution Efficiency
"['dokter', 'nya', 'ramah', 'jelas', 'terima', 'kasih']",Simplicity
['bantu'],Operability
['bagus'],Operability
['bantu'],Operability
['bagus'],Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['ngebantu', 'banget']",Operability
"['good', 'bantu']",Operability
['bantu'],Operability
['bantu'],Operability
['good'],Operability
['keren'],Operability
"['responnya', 'cepat']",Execution Efficiency
['good'],Operability
['bantu'],Operability
['manfaat'],Operability
"['gokil', 'bener', 'mantap']",Operability
"['bantu', 'konsultasi', 'sehat']",Operability
['baikmantap'],Operability
"['sanggat', 'bantu']",Operability
"['mudah', 'paham', 'respon', 'cepat']",Simplicity
['bantu'],Operability
"['bantu', 'puas']",Operability
"['responnya', 'cepat', 'bantu', 'trimkasih', 'halodoc']",Execution Efficiency
['bantu'],Operability
['manfaat'],Operability
"['respon', 'cepat', 'bantu']",Execution Efficiency
['bantu'],Operability
"['bantu', 'terimakasih']",Operability
"['mantap', 'mudah', 'bgt', 'gomed', 'thanks']",Simplicity
"['konsul', 'dg', 'dokter', 'mudah', 'klu', 'obat', 'racik', 'sy', 'gak', 'nunggu', 'apotiksemua', 'beres', 'sy', 'bs', 'tunggu', 'obat', 'istirahat', 'rmh', 'makasih', 'halodoc']",Simplicity
['bantu'],Operability
"['cepat', 'tanggap']",Execution Efficiency
"['bantu', 'konsultasi', 'dokter', 'langsung', 'promo', 'biaya', 'murah']",Operability
"['dkter', 'nya', 'pda', 'kooperatif', 'konsulgood']",Operability
['keren'],Operability
"['aplikasi', 'bantu', 'mudah']",Simplicity
['bantu'],Operability
['bantu'],Operability
"['bantu', 'orang', 'awam', 'seprti', 'sya', 'mantap', 'aflikasinya', 'cepat', 'respona']",Execution Efficiency
"['bantu', 'konsultasi', 'dokter', 'butuh', 'gak', 'repot', 'antri', 'praktek', 'tuju', 'layan', 'aplikasi', 'good']",Operability
"['mudah', 'conslt', 'sm', 'dokter']",Simplicity
"['layan', 'responnya', 'cepat']",Execution Efficiency
"['terimakasih', 'halodokter', 'bantu']",Operability
['bagus'],Operability
['bantu'],Operability
"['terimakasih', 'halodoc', 'langsung', 'konsultasi', 'langsung', 'temu', 'dokter', 'aplikasi', 'guna', 'mudah', 'jelas', 'dokter', 'detail', 'goodluck', 'for', 'halodoc']",Simplicity
"['respon', 'dokter', 'lengkap', 'tangan', 'anak']",Completeness
['bagus'],Operability
['bagus'],Operability
['good'],Operability
"['goodsangat', 'bantu']",Operability
['bantu'],Operability
['mantap'],Operability
['bantu'],Operability
"['bagus', 'konsultasi']",Operability
"['bantu', 'aplikasi', 'halodoc', 'terima', 'kasih']",Operability
['good'],Operability
"['puas', 'terimakasih']",Operability
"['cepat', 'tanggap']",Execution Efficiency
"['aplikasi', 'yg', 'bantu', 'banget', 'mesti', 'dada', 'beli', 'obat', 'keluarga', 'yg', 'handle', 'terima', 'kasih', 'halodoc']",Operability
"['terima', 'kasih', 'ad', 'aplikasi', 'konsul', 'dokter', 'dlu', 'dang', 'rumah', 'sakit', 'bagus', 'ad', 'orang', 'yg', 'takut', 'dokter', 'terima', 'kasih']",Operability
['muas'],Operability
['bantu'],Operability
"['bagus', 'banget', 'dokter', 'cepat', 'respon', 'makasih', 'aplikasi', 'top', 'banget']",Execution Efficiency
"['cepat', 'respon', 'dokter']",Execution Efficiency
"['dhe', 'best', 'aplikasi', 'manfaat', 'hajat', 'hidup', 'orang']",Operability
"['respon', 'dokter', 'bagus', 'konsultasi', 'tahap', 'klinik', 'rs', 'aplikasi']",Operability
['mantap'],Operability
"['bagus', 'pokok']",Operability
"['bantu', 'pasien']",Operability
['bagus'],Operability
"['iyyaa', 'bantu']",Operability
['manfaat'],Operability
"['dokter', 'bantu']",Operability
"['mantap', 'batu']",Operability
"['masyallah', 'aplikasi', 'bantu', 'jelas', 'lengkap', 'solusi', 'yg', 'dokter', 'nya', 'ramah', 'trimakasih', 'dok', 'shinta', 'spesialis', 'kulit', 'sdh', 'sy']",Completeness
"['bantu', 'moga', 'manfaat', 'semuanyasemoga', 'lekas', 'sembuh']",Operability
"['respon', 'cepat']",Execution Efficiency
"['puas', 'bantu']",Operability
['puas'],Operability
"['puas', 'bantu']",Operability
['manfaat'],Operability
"['bantu', 'thanks', 'halodoc']",Operability
['bantu'],Operability
"['terimakasih', 'bantu']",Operability
['mantap'],Operability
"['aplikasi', 'bantu', 'banget', 'sumpahdokternya', 'gantengramah', 'gak', 'nyesel', 'download', 'aplikasi', 'trimakasih', 'halodoctrimakasih', 'dokter', 'akbar', 'novan']",Operability
"['mantaap', 'sangaat', 'bantu']",Operability
"['cepat', 'tanggap', 'nih', 'aplikasi']",Execution Efficiency
['bantu'],Operability
"['mantulcepet', 'sampe', 'nya']",Operability
['bantu'],Operability
"['bantu', 'dr', 'nya', 'ramah', 'chat', 'ny', 'lngsung', 'd', 'bls', 'i', 'like', 'it']",Operability
"['fast', 'respon', 'easy', 'to', 'aplikasilied', 'and', 'nice', 'doctor']",Execution Efficiency
"['dokter', 'mya', 'ramah', 'cepat', 'tanggap', 'keluh', 'aplikasi', 'guna', 'mudah', 'mana', 'oun', 'terima', 'kasih']",Simplicity
['bantu'],Operability
['baik'],Operability
['mantap'],Operability
"['dokter', 'baikpenjelasannya', 'mudah', 'paham']",Simplicity
"['tolong', 'orang', 'yg', 'tau', 'yg', 'alami', 'moga', 'manfaat', 'yg']",Operability
['goodd'],Operability
"['konsultasi', 'dokter', 'muas']",Operability
"['tanggap', 'cepat', 'informativ']",Execution Efficiency
['good'],Operability
['puas'],Operability
"['muas', 'dokter', 'ramah', 'priksa', 'langsung', 'd', 'praktik', 'informasi', 'akurat']",Operability
"['terimakasih', 'aplikasi', 'bantu', 'hemat']",Operability
"['bagus', 'layan', 'cepat']",Execution Efficiency
['bantu'],Operability
['bantu'],Operability
['muas'],Operability
"['responnya', 'cepat', 'ramah']",Execution Efficiency
['bagus'],Operability
['bantu'],Operability
"['aplikasi', 'bantu']",Operability
"['kasih', 'bintang', 'mudah', 'mudah', 'bantu']",Simplicity
['bantu'],Operability
['bantu'],Operability
"['bagus', 'bantu', 'skali']",Operability
['manfaat'],Operability
['keren'],Operability
"['respone', 'lumayan', 'cepatrekomendasi', 'obat', 'serta', 'perinci']",Execution Efficiency
"['layan', 'nya', 'cepat']",Execution Efficiency
"['bagus', 'aplikasi', 'nya', 'tolong']",Operability
"['bantu', 'mudah', 'pasien', 'dlm', 'obat']",Simplicity
"['bagus', 'sakit', 'langsung', 'sakit', 'berkat', 'aplikasi', 'halodoc', 'khawatir', 'terimakasih', 'halodoc', 'dranthony']",Operability
"['terimakasih', 'dokter', 'responsif', 'bantu']",Operability
"['aplikasi', 'bantu', 'dokter', 'fast', 'response', 'saran', 'baik']",Execution Efficiency
"['bantu', 'respon', 'dokter', 'cepat', 'termiakasih', 'halodoc']",Execution Efficiency
"['kerennnnn', 'bangett']",Operability
"['puas', 'layan', 'jelas', 'dokter']",Simplicity
"['bantu', 'efisien', 'komplit', 'bs', 'bwt', 'janji', 'dgn', 'rmh', 'sakit', 'jg', 'dokter', 'bs', 'beli', 'obat']",Execution Efficiency
"['toko', 'nyari', 'suplemen', 'yg', 'minum', 'gak', 'dapet', 'ktnya', 'dmna', 'mmg', 'sdg', 'kosong', 'stok', 'eh', 'pke', 'halodoc', 'nemu', 'aja', 'tuh', 'mudah', 'bgt', 'utk', 'beli', 'obat', 'multivitamin', 'tpi', 'knpa', 'skrg', 'udh', 'charge', 'ongkir', 'ya', 'dri', 'bekas', 'k', 'jkt', 'aja', 'free', 'ongkir', 'huhu']",Simplicity
"['sgt', 'bantu']",Operability
['bantu'],Operability
['manfaat'],Operability
['bantu'],Operability
['mantap'],Operability
['good'],Operability
"['puass', 'saran']",Operability
['bagus'],Operability
"['sangatt', 'bantu']",Operability
['puas'],Operability
"['rekomendeduntuk', 'gratis', 'biaya', 'jalan', 'gk', 'dokter', 'langsung', 'konsultasi', 'via', 'chat', 'terima', 'kasih', 'halodoc']",Operability
"['terima', 'kasihsangat', 'bantu']",Operability
['baguss'],Operability
"['ntap', 'manfaat']",Operability
"['bagus', 'bgdsangat', 'bantu']",Operability
['manfaat'],Operability
['bagus'],Operability
['bantu'],Operability
['puas'],Operability
['bantu'],Operability
"['dokter', 'mantap']",Operability
"['kasi', 'bintang', 'kalo', 'adadokter', 'nya', 'fast', 'respon', 'sgt', 'bantu', 'sayaterimakasi', 'bnyk', 'dokter', 'halodoc']",Execution Efficiency
['bagus'],Operability
"['bantu', 'dokter', 'ontime']",Operability
"['baguss', 'banget']",Operability
['bantu'],Operability
"['membantudan', 'respon', 'dokter', 'ramahbaik']",Operability
['bagus'],Operability
"['halofoc', 'sgt', 'bantu', 'jd', 'kt', 'konsultasi', 'langsung', 'dokter', 'hrs', 'klinik', 'sehat']",Operability
['mantap'],Operability
['baguss'],Operability
['good'],Operability
['good'],Operability
['bantu'],Operability
['good'],Operability
['bantu'],Operability
['bagus'],Operability
['bagus'],Operability
['good'],Operability
"['good', 'drboni', 'makasih', 'bantu', 'nya']",Operability
['helpfull'],Operability
"['aplikasi', 'bagus', 'bantu']",Operability
['bantu'],Operability
"['dokter', 'ramah', 'bantu']",Operability
"['chat', 'dgn', 'dokter', 'kulit', 'direspon', 'membantumatursuwun']",Operability
"['lumayan', 'bantu']",Operability
['jelas'],Simplicity
"['dokter', 'spesialis', 'sedia', 'layan', 'muas']",Operability
"['dokter', 'ramah', 'cepat']",Execution Efficiency
['good'],Operability
['bantu'],Operability
['bantu'],Operability
['mantap'],Operability
"['aja', 'obat', 'pesan', 'halodoc', 'abang', 'gojek', 'obat', 'antar', 'mantaplikasip', 'halodoc', 'kecewa']",Operability
['bagus'],Operability
"['nyaman', 'bantu']",Operability
['mantap'],Operability
['mantap'],Operability
"['dokter', 'nya', 'ramah', 'banget', 'layan', 'nya', 'cepat']",Execution Efficiency
['bantu'],Operability
['keren'],Operability
"['suka', 'dgn', 'layan', 'dokter', 'sy', 'td', 'konsul', 'bbrp', 'dokter', 'kait', 'mslah', 'kshatan', 'sy', 'n', 'respon', 'dokter', 'alhamdulillah', 'muas', 'makasih', 'dokter', 'hebat']",Operability
['bagus'],Operability
['bantu'],Operability
"['bantu', 'aplikasi', 'halodocmakasih']",Operability
['mantap'],Operability
"['konsul', 'des', 'kemarin', 'skrg', 'sy', 'bterimakasih', 'kpd', 'halodoc', 'dokter', 'profesional', 'd', 'dlmnya', 'trmksh', 'sdh', 'mberikan', 'solusi', 'utk', 'keluh', 'sy', 'd', 'jam', 'malam', 'spt', 'sangatt', 'bantu', 'sukses', 'halodoc']",Operability
"['bantu', 'manfaat']",Operability
"['fast', 'respon', 'suka']",Execution Efficiency
"['makasih', 'bantu']",Operability
['terbaikkkk'],Operability
['bantu'],Operability
['bagus'],Operability
['good'],Operability
['mantaplikasip'],Operability
"['lumayan', 'bantu']",Operability
['bagussss'],Operability
"['bagus', 'bngt', 'bantu']",Operability
['good'],Operability
['good'],Operability
['bantu'],Operability
"['bantu', 'pasien', 'sakit']",Operability
"['the', 'best', 'pokok']",Operability
['bantu'],Operability
['mantull'],Operability
"['siiip', 'bagus']",Operability
"['bagus', 'bantu', 'sakit', 'ringan', 'ga', 'ngantri', 'klinik', 'hehe']",Operability
['bantu'],Operability
"['bantu', 'terimah', 'kasih']",Operability
"['praktis', 'ribet']",Execution Efficiency
['cepat'],Execution Efficiency
"['aplikasi', 'cepat', 'pilih', 'dokter', 'yg', 'online', 'respon', 'dokter', 'jg', 'cepat', 'solusi', 'sakit', 'dapat', 'rs']",Execution Efficiency
"['bantu', 'kembang', 'layan', 'bosan', 'hidup', 'bagi']",Operability
['bantu'],Operability
"['good', 'aplikasi']",Operability
['bantu'],Operability
"['sangats', 'bantu', 'terimakasih', 'aplikasi', 'hallo', 'dok', 'dokter']",Operability
"['neng', 'gampang', 'konsultasi', 'beli', 'obat']",Simplicity
"['puas', 'moga', 'manfaat', 'bantu']",Operability
"['sgt', 'manfaat']",Operability
['bantu'],Operability
"['halodoc', 'bantu', 'wkt', 'anak', 'sakit', 'terima', 'kasih', 'halodoc', 'moga', 'depan', 'maju']",Operability
"['bantu', 'mohon', 'baik', 'lacak', 'lokasi', 'driver', 'posisi', 'lokasi', 'driver', 'terupdate', 'pesan']",Operability
"['mudah', 'paham']",Simplicity
['manfaat'],Operability
['bantu'],Operability
"['pokok', 'mantap', 'bantu', 'rekomendasi']",Operability
"['membantutapi', 'sayang', 'rumah', 'sakit', 'kota', 'yg', 'daftar']",Operability
['bantu'],Operability
"['respon', 'dokter', 'cepat', 'ramah', 'kasih', 'solusi']",Execution Efficiency
"['sgt', 'bantu', 'terimakasih']",Operability
"['aplikasi', 'manfaat']",Operability
['bantu'],Operability
"['membantuterimakasih', 'banget']",Operability
"['layan', 'nya', 'respos', 'dokter', 'nya', 'cepat']",Execution Efficiency
"['bagus', 'banget', 'bener', 'konsultasi', 'gitu', 'bantu', 'banget']",Operability
"['aplikasi', 'cocok', 'konsultasi', 'dokter', 'malas', 'antri', 'rumah', 'sakit', 'tmpat', 'tinggal', 'yg', 'rs', 'layan', 'dokter', 'muas', 'dpat', 'recomendasi', 'obat', 'yg', 'laku', 'the', 'best', 'lahh']",Operability
"['ok', 'sip', 'bantu']",Operability
['manfaat'],Operability
['bantu'],Operability
"['aplikasi', 'bantu', 'apa', 'jam', 'berpapun', 'd', 'layan', 'ramah']",Operability
"['aplikasi', 'bagus']",Operability
"['aplikasi', 'bantu', 'manfaat']",Operability
"['bantu', 'sakit', 'cuaca', 'dukung', 'rumah']",Operability
"['membantukonsultasi', 'dokter', 'gratisdan', 'cepat', 'responnya']",Execution Efficiency
['bantu'],Operability
"['simple', 'cepat', 'tolong', 'qta', 'yg', 'anak', 'sakit', 'gak', 'pergi', 'utk', 'beli', 'obatuntung', 'halodoc', 'thankyou', 'halodoc', 'gomed']",Simplicity
['bagus'],Operability
"['aplikasi', 'yg', 'keren', 'bgtsangat', 'bantu']",Operability
['bantu'],Operability
"['bantu', 'yg', 'kadang', 'ga', 'konsultasi']",Operability
['bantu'],Operability
"['mantuull', 'moga', 'manfaat']",Operability
['bantu'],Operability
"['bagus', 'aplikasi', 'langsung', 'dokter', 'antri']",Operability
"['dokter', 'responnya', 'bagus']",Operability
"['alhamdulillah', 'manfaat']",Operability
['mantap'],Operability
"['trmkshkali', 'pertamackp', 'bantu']",Operability
['good'],Operability
['mantap'],Operability
['good'],Operability
['bantu'],Operability
['mantap'],Operability
"['maaf', 'bintang', 'nya', 'konsultasi', 'dokter', 'kandunganumumreproduksi', 'dikarnakan', 'dokter', 'simple', 'jelas', 'rinci', 'beda', 'apaikasi', 'belah']",Simplicity
"['aplikasi', 'bantu']",Operability
"['aplikasi', 'nya', 'bagusbermanfaat', 'banget', 'semuanyadokternya', 'ramahpokoknya', 'top', 'banget']",Operability
['baik'],Operability
['bantu'],Operability
['bantu'],Operability
['bagus'],Operability
"['layan', 'cepat', 'ga', 'paje']",Execution Efficiency
['ngebantu'],Operability
"['sy', 'aplikasi', 'bantu', 'yah', 'lg', 'dgn', 'dokter', 'yg', 'ramah']",Operability
"['dokter', 'ramah', 'cepat', 'respon']",Execution Efficiency
['bantu'],Operability
"['terima', 'kasih', 'halodoc', 'bantu', 'dokter', 'ramah', 'konsultasi']",Operability
"['bantu', 'apk', 'tdk', 'kluar', 'rumah', 'utk', 'konsultasi', 'dokter', 'buka', 'apk', 'chat', 'dgn', 'dokter', 'slesai', 'makas', 'halodoc']",Operability
['bantu'],Operability
['good'],Operability
['mantap'],Operability
"['dokter', 'nya', 'cepat', 'tanggap']",Execution Efficiency
['mantap'],Operability
"['apk', 'yg', 'keren', 'syukak']",Operability
"['good', 'aplikasisemoga', 'konsultasi', 'garatis', 'bantu', 'orag']",Operability
['good'],Operability
"['aplikasi', 'bantu', 'dokter']",Operability
"['dokter', 'nya', 'ramah', 'tp', 'ya', 'gimana', 'chat', 'jd', 'gk', 'kyk', 'face', 'to', 'face', 'hehe', 'tp', 'alhamdulillah', 'mmbantu']",Operability
['good'],Operability
"['terimakasih', 'bantu']",Operability
"['the', 'best']",Operability
"['bantu', 'aplikasi', 'ini']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
